,Age,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,GenderId,IAId,Nationality_African,Nationality_American,Nationality_Asian,Nationality_Australian,Nationality_European,Fee Structure_High,Fee Structure_Low,Fee Structure_Mid,Loyalty Classification_Gold,Loyalty Classification_Jade,Loyalty Classification_Platinum,Loyalty Classification_Silver,Income Band_Low,Income Band_Mid,Income Band_High
1696,64,44123.98,8392.63,1,651.4,450969.08,380147.71,161149.57,183999.76,26413.51,487106.77,3,1,2,1,12,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1697,34,91594.72,27913.6,1,4577.2,1003171.83,809741.08,327010.82,447070.51,64132.12,1723533.66,2,2,3,2,13,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1698,79,196645.5,37964.5,2,3375.24,1206252.96,648147.54,265151.26,185213.07,7167.6,1549559.88,2,2,4,1,14,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1699,43,361257.67,51674.68,1,8534.37,704827.56,298804.88,113256.69,72797.54,57647.55,1009649.66,0,3,1,1,15,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1700,41,21741.38,6296.72,1,2407.21,327242.89,136512.06,106176.05,22650.89,3584.37,482143.47,2,1,1,2,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1701,26,285493.07,47536.45,1,741.33,395561.73,199546.75,171610.21,191085.97,14546.68,495808.95,2,2,1,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1702,71,264059.28,33093.98,1,327.78,315540.1,1114277.64,283136.12,453748.47,22427.82,1278613.86,3,2,2,1,3,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1703,37,126030.66,32997.5,1,233.03,832160.64,296880.2,134398.47,80097.48,55982.76,1788185.99,0,2,2,2,4,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1704,24,15919.48,4138.29,1,1165.88,345276.76,274261.19,188155.93,83681.55,1983.92,303565.97,2,1,3,2,5,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1705,59,204822.53,31427.04,1,3446.88,717965.28,154796.16,125384.89,33528.85,13876.32,1058494.08,0,2,3,1,6,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1706,51,361269.3,7619.4,3,3861.98,272547.83,2720079.9,598417.58,1348615.61,90197.33,301316.93,0,4,3,1,7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1707,24,253010.88,47710.2,1,1862.35,484643.74,419094.98,120295.78,254367.37,37599.55,1506211.2,0,2,3,2,8,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1708,26,290646.58,44449.14,2,5444.05,1028198.96,267004.59,81951.9,224363.16,8894.54,162684.77,1,2,3,2,9,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1709,43,86331.99,9527.85,1,1690.21,196482.65,46348.64,30457.68,32536.74,2377.89,204841.49,1,1,3,2,10,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1710,79,70220.07,44668.12,3,3029.08,662458.18,667288.87,172780.15,499155.9,42742.38,1113544.32,1,2,3,2,11,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1711,84,92465.88,29491.8,1,26.57,66963.48,361818.94,371340.5,129873.96,23968.96,379833.8,1,1,4,2,12,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
1712,53,87221.55,2728.2,2,802.95,438262.83,394022.59,141253.38,276559.25,8450.85,142895.84,2,1,4,1,13,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1713,50,191245.96,16513.92,1,5238.04,793387.37,1052777.8,614120.39,161425.93,8925.07,810082.34,0,2,1,2,14,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1714,85,33307.93,19066.56,2,513.92,178106.9,49529.08,29717.45,64558.9,7586.83,52604.64,1,1,2,2,15,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1715,69,161586.76,7485.06,1,5252.74,242336.75,173003.7,57667.9,84444.51,16147.24,468874.99,3,2,3,1,16,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1716,33,119834.04,25225.64,1,3593.7,591959.93,743986.89,631261.61,109418.68,21892.38,449730.43,1,2,4,2,17,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1717,43,89484.82,52357.66,1,2669.5,1386918.08,1020703.06,658210.38,283889.0,59460.56,2188771.16,3,4,1,1,18,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1718,46,165293.45,6190.38,2,2340.37,564777.49,421648.8,318939.47,241583.14,8953.64,496335.29,0,1,1,1,19,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1719,39,80619.06,16862.25,1,1269.9,228549.94,390933.73,113080.01,203705.55,20682.53,348280.65,0,1,1,2,20,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
1720,35,74979.15,53063.4,1,377.66,737955.13,477508.08,349802.43,211602.71,22143.11,1252487.57,2,3,2,1,21,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
1721,43,146047.74,18441.8,3,5151.74,911441.23,175550.17,65831.31,74023.65,37367.62,198312.82,2,2,2,1,22,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1722,40,105795.48,4258.65,1,2754.12,482446.35,182978.34,47677.45,100663.86,18410.75,1015116.24,1,1,3,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1723,17,173201.42,11750.2,3,832.69,77485.32,910625.5,282607.91,504298.12,20404.48,636534.96,2,3,3,2,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1724,26,64025.91,11174.24,3,1681.68,248474.4,269465.47,293648.27,50265.67,11272.06,398887.63,0,2,3,1,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1725,36,236680.12,26152.72,1,739.02,648040.93,60731.76,61695.76,42338.72,25412.03,1269826.03,2,4,3,2,4,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1726,50,169087.17,46738.2,3,1438.04,1324814.92,922185.42,298549.24,328404.16,50216.03,749636.02,0,2,3,1,8,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1727,46,311847.87,10870.86,1,4108.37,1132511.02,324404.48,251504.6,99435.44,64098.16,1324815.11,2,3,3,1,9,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
1728,55,47981.48,11337.46,1,2650.17,270267.21,1084086.7,703705.4,140931.27,15656.93,586768.09,2,2,3,2,10,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
1729,29,140614.48,18945.08,1,4566.36,629518.29,329466.05,287226.81,145978.8,23365.74,674003.53,0,3,4,2,11,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1730,50,225930.71,25768.05,1,4142.61,552212.2,474054.31,368148.56,134802.89,17859.2,596107.5,1,2,4,2,12,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1731,50,348711.69,10768.48,2,4303.04,1852223.05,1453804.31,628672.14,378382.04,92880.63,2806941.74,0,3,1,2,13,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1732,46,291586.71,12144.92,2,5140.43,1121859.89,635576.56,399082.96,404551.87,3016.85,694409.34,1,5,2,1,14,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1733,68,116238.09,53102.4,1,1413.9,752085.34,90992.64,81155.6,50586.99,34716.74,781662.31,2,3,3,1,15,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1734,50,131067.01,15853.86,3,968.7,127564.75,218455.09,136997.26,214604.36,14572.39,170368.78,0,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1735,58,86055.55,34408.44,1,349.5,537839.54,279314.42,215374.98,150224.05,33769.68,173255.26,2,2,1,2,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
1736,17,97432.26,6109.81,1,480.91,213847.08,203074.46,112086.55,18395.38,28841.0,819449.32,3,1,1,2,3,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
1737,53,162007.5,11857.04,1,1583.6,350347.68,88823.51,132397.31,24284.01,6166.27,184135.53,2,2,1,2,4,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1738,80,96994.77,12016.69,1,5789.98,1005650.35,670727.85,284949.74,188724.4,10233.14,1324654.98,2,1,2,2,5,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1739,35,161205.73,29036.0,2,4269.23,780104.62,278287.04,172459.58,269977.63,31515.76,676672.96,1,2,2,1,6,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1740,41,51237.92,15311.94,1,2470.24,464882.52,265391.68,118350.34,165798.07,28183.65,530779.27,1,1,3,1,7,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1741,58,266528.75,24360.19,3,7274.74,1237588.24,0.0,0.0,0.0,70622.8,430784.69,1,4,3,2,8,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
1742,58,294510.42,50943.2,2,386.52,227473.12,572521.48,435438.87,330127.18,41136.99,288926.03,2,3,3,2,9,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1743,73,42998.48,9205.2,1,755.89,194924.86,981961.69,453847.84,341623.65,42706.72,107099.05,1,1,3,2,10,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1744,23,58825.36,33834.06,3,5528.43,351066.78,684283.25,542262.2,128077.17,55100.62,823596.5,0,2,3,1,11,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1745,47,151760.17,54693.79,1,2938.66,304776.8,489210.03,495563.4,167729.15,23124.79,340573.58,3,3,3,1,12,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1746,24,142413.0,21747.0,1,800.73,571830.65,183586.56,130287.23,165820.12,18910.31,86948.8,1,2,3,1,13,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1747,45,185141.25,37344.75,2,7615.31,890869.69,470005.08,94001.02,177661.92,50530.31,1908982.5,1,3,4,2,14,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1748,37,140464.07,19960.6,1,1579.63,384162.75,268653.24,236089.21,102576.69,22157.12,721889.86,0,1,4,1,15,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1749,27,167973.75,3960.75,2,216.75,487484.01,322763.99,128156.29,360356.5,43862.04,572829.45,0,3,1,1,16,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1750,35,148323.72,30757.47,1,1375.81,17385.35,65615.31,68138.98,63848.75,6409.94,367943.19,3,1,2,1,17,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1751,38,56445.0,38555.0,1,836.97,521608.95,163906.23,168657.14,61999.31,19965.15,735328.52,1,2,3,2,18,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1752,67,205039.92,13897.96,1,51.77,325697.12,256902.3,243200.84,56621.27,36539.57,963984.36,3,2,4,2,19,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1753,69,90748.37,51605.88,2,5863.85,956318.83,1324552.52,496707.19,411757.53,32807.22,758524.67,2,3,1,2,20,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1754,21,439739.98,19769.88,2,10072.42,1639317.95,291883.22,138764.15,86416.57,105831.1,2184161.22,2,5,1,2,21,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1755,45,183800.06,16059.8,1,7693.45,897683.93,997276.08,609023.56,156823.57,15991.3,1702092.75,0,2,1,1,22,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1756,36,330725.4,32644.92,2,1609.84,198857.89,1374639.73,911889.72,291940.81,19618.26,1464692.96,1,3,2,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1757,77,140928.74,23891.34,1,4521.99,818215.7,73199.45,53622.85,19210.6,38498.69,1156314.01,1,2,2,2,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1758,62,155712.08,27671.77,1,3621.6,938493.75,557439.61,127657.93,169785.04,55223.94,849689.45,3,2,3,1,3,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1759,84,111451.97,27992.25,1,3143.09,1151039.76,1146054.37,358141.99,268606.49,37472.45,1427909.18,1,1,3,2,4,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1760,63,38204.32,31586.8,1,1636.2,186596.29,168330.37,138330.9,14733.07,31159.71,180635.27,0,1,3,2,8,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
1761,59,124157.09,19103.04,1,1497.96,149171.0,283228.4,251315.34,152025.84,3922.81,95380.72,2,2,3,2,9,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1762,71,69702.8,14574.56,1,381.89,182134.76,686320.34,393624.9,111022.41,26204.59,885319.28,2,1,3,1,10,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1763,64,68808.96,19788.6,1,436.8,633474.24,289579.71,318537.68,65651.86,17851.26,644133.0,3,2,3,1,11,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1764,48,198144.54,21909.76,1,680.93,661792.34,334496.43,264601.66,246379.09,12214.8,619387.45,2,2,3,2,12,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1765,69,365061.54,66156.81,2,7934.19,1427743.07,1030675.81,675569.02,165774.24,10951.62,1021801.33,2,3,4,1,13,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1766,35,292505.42,30841.17,3,4211.93,1226789.57,300043.59,128018.6,315565.84,46355.21,1636680.63,2,4,4,1,14,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1767,79,190359.19,43977.92,1,2400.71,419167.41,1641146.99,554753.91,360590.04,9895.47,326361.21,0,2,1,2,15,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1768,25,87282.0,14192.4,1,1574.98,54129.56,37028.98,16336.31,22362.6,25871.08,277114.82,1,1,2,2,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1769,19,218710.79,31230.16,3,435.52,82605.22,169348.07,116600.31,115934.02,20304.61,113440.55,2,2,3,2,2,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1770,75,72773.48,15015.84,1,2434.49,668113.81,570888.34,141615.71,258802.72,11239.1,459593.77,3,1,4,2,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1771,28,386244.55,8012.94,1,3159.73,373659.25,1962821.31,1169340.35,204912.98,82324.43,2425811.26,0,3,1,1,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1772,60,96691.35,33530.28,1,1738.54,210320.07,117721.19,42326.72,52167.68,29458.06,955110.96,1,1,1,2,5,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1773,78,280286.64,42697.75,1,4942.67,153326.81,611071.7,503235.52,197699.67,21493.68,1007843.8,0,4,1,1,6,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1774,38,291861.24,56320.23,1,2730.31,479875.3,2129776.63,1425441.05,281734.23,81122.18,1724351.3,0,2,2,1,7,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1775,81,156567.36,42980.4,1,5084.18,157441.81,1279046.54,264265.82,562886.19,12178.65,641863.13,3,2,2,2,8,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1776,24,118836.19,21423.29,2,4759.52,1158652.64,774143.81,213019.44,358651.99,28162.15,1554596.09,2,2,3,2,9,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1777,38,396733.64,25861.14,1,2649.36,376264.9,995012.7,398005.08,168867.87,73637.1,822363.67,0,3,3,1,10,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1778,69,236387.58,46675.85,2,1924.16,687541.73,243023.26,246263.57,80100.47,10340.85,852689.18,1,2,3,2,11,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1779,64,98927.54,18538.3,1,3663.88,778915.68,533403.62,89497.25,284601.26,52403.51,1371205.61,0,1,3,2,12,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1780,69,150510.55,12903.66,1,2587.65,418952.72,950337.24,488553.65,146365.32,11534.76,380254.5,1,2,3,1,13,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1781,83,32073.35,2678.24,1,2347.98,50736.27,147943.13,132010.8,50664.83,6434.84,245287.55,2,1,3,2,14,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
1782,35,206263.62,33478.56,2,1184.32,698207.72,119493.39,58734.04,119351.62,5048.38,751678.76,2,2,3,2,15,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1783,22,488443.97,38137.68,1,5352.44,414468.11,82899.34,88519.63,58746.13,15426.2,834342.46,2,5,4,1,16,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1784,24,99158.69,44809.92,1,2874.56,645353.76,617206.2,344673.59,420341.47,15186.68,1038669.51,3,2,4,1,17,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
1785,57,73938.15,3637.2,1,329.4,104627.48,70248.6,34655.98,54878.21,17682.75,424743.75,1,1,1,2,18,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1786,59,307710.01,38676.36,1,2307.63,46240.24,281809.65,388702.97,60248.96,30773.06,474892.7,1,2,2,2,19,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1787,55,92114.96,18873.2,1,3427.57,217895.79,294751.53,210899.8,51403.65,19585.44,322892.03,2,1,3,1,20,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1788,46,237712.32,32484.0,1,3509.73,984353.58,78922.9,21797.75,59770.95,26771.85,1038710.61,0,2,4,1,21,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1789,64,102321.97,8179.91,1,677.78,349666.15,61904.57,58884.83,14615.52,24266.92,545803.22,2,1,1,2,22,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
1790,46,124291.77,14326.2,1,987.5,734431.49,776427.98,278717.74,323312.57,2728.11,0.0,1,2,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1791,20,31270.5,10476.6,2,126.36,115777.67,132877.02,67741.22,106041.07,17613.71,261669.54,3,1,1,2,2,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1792,47,312880.96,9439.2,1,4874.85,110720.16,481590.33,298586.0,161043.81,39706.05,256486.8,3,2,2,2,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1793,41,106006.79,7414.89,3,3379.99,584428.6,223047.83,166340.75,141843.3,23344.99,1056697.98,3,5,2,1,4,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1794,49,130654.72,12511.6,1,2509.62,253335.18,522543.96,378724.52,60404.16,30702.68,343858.38,2,1,3,2,8,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1795,18,91471.63,18730.14,2,296.53,367291.21,620185.12,304652.34,234582.3,33630.54,927506.57,1,1,3,2,9,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
1796,40,153744.58,63394.57,2,1911.28,1224014.14,1249137.19,380531.86,281428.13,35492.2,1010845.36,1,3,3,2,10,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1797,46,165751.68,17657.88,2,609.8,216546.57,490931.68,309811.25,133457.15,24091.79,639406.54,2,1,3,1,11,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1798,36,77596.15,8059.52,2,1557.94,423372.77,233951.1,175463.33,103246.32,19501.48,93263.8,2,1,3,1,12,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
1799,69,287617.05,10560.2,3,1942.08,681068.64,2609169.92,1304584.96,397898.41,10474.24,1832951.68,1,2,3,2,13,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1800,76,118852.36,22744.8,2,616.1,466450.79,255292.91,169205.77,97011.31,1990.11,232157.89,1,1,3,2,14,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1801,79,83994.66,3466.24,1,600.32,534980.48,550849.92,275424.96,294704.71,27373.44,101714.56,0,1,4,1,15,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1802,81,440914.64,51646.96,1,2971.6,1905896.14,976955.69,424204.44,270976.66,48937.01,1327138.93,2,5,4,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1803,73,319195.38,54387.26,1,5086.3,916496.12,895195.27,548078.74,292308.66,40301.01,234573.15,3,4,1,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1804,77,206362.56,23662.8,1,5844.15,232222.14,1868783.85,733670.69,546515.45,13053.15,504543.33,2,2,2,1,3,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1805,55,46575.66,20479.73,3,1442.78,584254.21,241112.03,313828.36,49600.19,28376.16,182781.53,0,2,3,1,4,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1806,27,140412.85,26154.24,2,1234.8,138065.34,217030.91,121537.31,209796.54,29360.1,905987.88,3,2,4,2,5,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1807,75,72997.57,24904.1,1,1489.87,1026727.46,1188540.59,444633.89,410431.28,51616.96,1166700.39,3,2,1,1,6,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1808,84,52989.01,23002.36,1,1714.85,146524.14,51426.54,75366.48,7181.98,9821.15,204751.77,0,1,1,2,7,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1809,76,142608.78,22836.57,1,3390.08,593776.9,565070.6,226028.24,532673.22,5855.09,303677.52,0,2,1,1,8,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1810,60,68511.32,23184.85,1,1042.4,143116.01,123081.34,176789.56,42295.22,9790.03,154055.13,2,2,2,1,9,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1811,58,17226.85,2985.08,1,537.53,25730.92,106528.13,95314.64,28706.53,19890.63,170637.72,2,1,2,1,10,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1812,54,332248.45,42622.08,2,150.61,1242538.6,450061.73,164538.7,223579.05,64203.23,502368.76,3,3,3,2,11,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1813,21,192608.67,8102.16,2,2494.69,1396353.87,1571606.99,331510.85,1021790.1,45602.3,1622146.94,1,2,3,1,12,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1814,57,124124.85,20225.7,3,5842.4,812506.97,1280099.99,935029.56,203034.99,26555.51,1014170.74,2,2,3,2,13,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1815,27,172741.13,37794.12,1,916.59,1199169.58,649525.87,322583.32,61203.65,59022.71,780669.88,2,2,3,2,14,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1816,73,311756.89,49391.16,2,10496.86,762246.27,1701548.22,397441.92,743216.39,47325.09,2127257.75,2,3,3,1,15,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1817,64,470606.05,15300.52,1,10768.45,1555674.67,286537.87,139657.11,120345.9,18566.71,878227.76,1,5,3,1,16,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
1818,62,319611.23,14446.8,2,3662.45,439795.3,2285481.94,907214.2,837428.5,10146.0,1105890.68,0,2,3,2,17,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
1819,49,513292.88,71291.72,2,5605.08,1370587.81,3784994.65,1676896.36,848030.45,73386.45,1001806.58,0,5,4,2,18,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
1820,50,86750.8,31623.41,1,2081.14,291883.94,490797.26,341694.3,218063.09,13164.06,883036.7,3,2,4,1,19,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1821,18,287119.35,37321.16,2,268.53,283452.09,810074.57,337531.07,451327.26,51720.85,911107.09,1,3,3,1,20,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1822,79,446342.23,64689.68,2,1042.24,0.0,118553.71,60298.87,44416.76,67808.68,1170488.07,3,4,1,1,21,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1823,29,97294.96,28538.8,1,5056.72,589695.02,205426.24,78194.51,36406.83,58283.1,759402.04,2,1,2,2,22,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
1824,35,118451.97,27369.65,1,3729.34,853145.91,1241571.38,524039.87,344253.88,26874.54,480920.06,0,1,3,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1825,28,147794.79,33716.15,1,7973.3,1040360.49,636897.33,143178.47,210324.24,50805.55,341307.23,3,2,4,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1826,29,266452.26,10398.05,1,5160.23,372970.52,976566.95,954117.14,176792.29,23156.7,229465.37,0,4,1,2,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1827,53,143055.44,53761.4,1,1566.87,95186.81,175782.18,97656.77,215821.45,27629.36,334058.29,3,3,1,1,4,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1828,85,156565.48,40898.84,1,4042.21,953116.72,1239213.43,654678.79,318922.1,31537.7,1599594.86,1,2,1,1,8,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1829,20,26064.25,22015.68,1,1262.47,76828.18,103800.53,130190.5,55348.55,19168.88,460038.22,1,1,2,1,9,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
1830,64,169831.13,25753.56,1,4653.98,1235321.88,651093.05,233107.39,388083.61,50302.18,1143694.6,3,4,2,2,10,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1831,64,72989.92,41186.3,1,1113.1,487312.15,343016.51,157708.74,290972.63,39729.76,752220.1,2,2,3,2,11,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
1832,61,155541.46,16460.64,2,6944.52,747703.02,1591120.17,554798.48,452631.82,117922.69,2700944.0,1,3,3,1,12,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1833,79,118429.36,4185.6,1,3527.33,656915.42,1515691.24,595823.45,359584.68,13001.98,992731.94,0,2,3,1,13,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
1834,75,247866.56,7409.53,1,951.79,707005.3,52990.54,39198.48,20368.69,20930.06,205378.96,2,2,3,2,14,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1835,35,291468.65,50088.75,2,4622.34,103028.74,292403.24,332734.72,155982.0,18057.37,757812.89,0,5,3,1,15,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1836,84,377880.93,52417.8,1,3810.24,1169060.85,1079135.78,731414.25,299280.32,29323.62,653784.21,1,4,3,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1837,77,179913.72,14324.8,1,7750.89,1265003.46,2034622.23,648064.86,859062.72,4603.1,479919.2,1,2,3,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1838,38,149042.79,22769.8,3,1300.43,894827.39,584732.44,318604.21,35983.53,48948.29,1021339.24,3,1,4,2,3,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1839,23,308261.53,34867.08,1,931.75,986121.54,2404549.76,1550040.34,292917.88,26441.84,2399439.15,1,5,4,2,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1840,25,160662.66,4765.84,1,4074.52,378938.13,116891.76,34379.93,93055.01,8772.58,724109.12,0,1,3,1,5,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1841,76,213619.52,47184.72,1,4063.38,125768.67,451924.45,434762.76,127682.96,5367.88,923858.68,3,2,1,2,6,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1842,40,197052.23,5283.64,1,3784.68,63873.52,500037.87,401346.19,284824.2,8464.17,1179446.58,0,2,2,1,7,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1843,29,161349.6,6127.2,2,4120.27,1104315.26,450709.21,228821.6,108447.57,7563.5,597295.92,1,2,3,2,8,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
